imdbId,tmdbId
3715320,282984
3715406,284470
3715854,327536
3716530,337674
3717016,309924
3717068,290815
3717088,289106
3717192,400221
3717252,346672
3717316,381011
3717324,319396
3717390,270909
3717490,305470
3717510,319975
3717532,317442
3717804,428886
3718062,264279
3718778,409696
3719452,329005
3719896,334531
3720058,273197
3720382,325205
3720468,378991
3720596,342695
3720634,298787
3720672,304640
3720724,331354
3720788,275060
3720794,266080
3721048,338399
3721072,347660
3721256,367066
3721936,340485
3721954,359784
3721964,340022
3722062,286538
3722070,328589
3722234,537751
3722248,296082
3722356,455635
3722614,313943
3723750,495045
3723790,270851
3723820,384130
3723996,269711
3724898,349138
3725224,300187
3725284,314996
3726012,363185
3726252,371250
3726324,262725
3726704,309299
3727096,299851
3727120,346385
3727202,398289
3727460,407634
3727824,309063
3727982,323665
3728746,356294
3729800,386661
3729920,157829
3730162,258670
3730228,300364
3730510,342169
3731176,397511
3731196,302042
3731562,293167
3731580,334537
3732252,284135
3732280,533992
3732950,314420
3733098,407575
3733606,384021
3733622,280755
3733678,338100
3733774,301608
3733778,290637
3733916,274383
3733932,302596
3734354,298096
3734466,270593
3734678,369230
3735246,362045
3735302,320587
3735554,305044
3735602,330171
3735686,340595
3735810,381590
3736766,636391
3737280,276562
3737650,316873
3737988,323396
3738624,328370
3739110,383585
3739614,342562
3740066,428497
3740242,263132
3740778,314388
3741146,295891
3741316,333091
3741632,449749
3741700,373571
3741834,334543
3741860,290504
3742040,287299
3742284,330431
3742300,351868
3742378,310569
3743042,369202
3743362,364011
3743384,396965
3744264,385397
3744428,377757
3745620,298040
3745840,283105
3745906,291866
3746250,341366
3746298,332177
3746700,336850
3746820,238206
3746824,394759
3747978,285434
3748172,343674
3748186,268959
3748440,288171
3748512,339751
3748528,330459
3749216,326972
3749338,324764
3750238,419386
3750826,356994
3750872,340613
3750942,319096
3750976,458352
3751300,284341
3751304,284343
3752930,284278
3754322,344030
3754940,341744
3754976,285841
3755362,332672
3756046,417617
3756280,399129
3756484,305345
3756788,315846
3758094,414632
3758162,500922
3758172,390062
3758280,278514
3758334,376560
3758564,408289
3758708,442750
3758852,422821
3759298,390874
3759416,170522
3759430,292387
3760610,279633
3760922,302688
3760966,333665
3760974,512382
3761504,270479
3761706,293654
3762912,385805
3762944,303623
3762974,333350
3763866,351065
3764122,338261
3764966,325189
3765078,366885
3765088,271983
3765326,293982
3765378,326553
3765892,296121
3766354,345887
3766382,471860
3766394,320588
3766424,273641
3767246,282024
3767278,529981
3767372,332835
3770426,366324
3770750,449809
3771626,385581
3771668,300015
3772576,311215
3772612,396121
3772640,282761
3772918,345913
3774092,336197
3774114,302401
3774466,330112
3774694,292431
3774790,332502
3774802,346651
3774866,407390
3774870,294640
3775086,364433
3775176,371899
3775202,276624
3776288,290729
3776402,262311
3776826,376453
3777462,271433
3777860,371462
3778010,406107
3778086,336666
3778394,357155
3778616,400933
3778644,348350
3779028,293413
3779300,348811
3779570,276139
3779818,276614
3779844,368926
3779880,250974
3780208,309879
3780338,318047
3780500,438259
3780514,380699
3780754,378379
3781476,334298
3781762,332286
3782876,418072
3783464,306391
3783510,504295
3783746,311181
3783958,313369
3784042,274165
3784160,294959
3784222,336664
3784444,414382
3784652,413391
3785472,416121
3785740,324279
3786680,272076
3787590,301351
3788052,298533
3788392,292625
3788510,363383
3788934,348966
3789946,292106
3790012,296346
3790720,333360
3791216,347123
3791266,227257
3791302,329819
3792124,297784
3792330,344593
3792884,347344
3792960,330764
3792994,458808
3793230,307168
3793376,339805
3793632,434661
3793788,351964
3794028,376166
3794204,271708
3794392,416987
3796006,298923
3796936,334088
3797004,321191
3797142,292191
3797214,285696
3797808,293006
3797868,330483
3798494,287738
3798628,320586
3798866,411918
3799088,338234
3799232,454983
3799372,323674
3799694,290250
3799996,308636
3800012,290158
3800560,292109
3800576,333778
3800796,353345
3800894,334616
3801252,351072
3801314,263475
3801438,300441
3801730,297859
3801934,338421
3802576,330037
3802668,295590
3804114,283691
3804556,289339
3804774,339763
3805180,280422
3807496,433946
3807900,401478
3808102,436775
3808342,336050
3809276,431244
3809308,325690
3809446,154355
3809478,349441
3810572,317938
3810760,392553
3810810,454449
3810932,279450
3811544,475938
3811974,441493
3811986,342281
3812348,345664
3812366,313108
3813094,336007
3813310,310133
3813916,285692
3814316,358430
3814486,327237
3814808,419916
3814870,316898
3815136,381071
3815248,336251
3815430,330530
3816372,287241
3816458,293771
3816614,301730
3817188,352720
3817848,280276
3817962,299715
3818286,347538
3819668,303857
3820450,364708
3822388,280948
3822396,262970
3822818,333696
3823018,334922
3823098,460064
3823116,378111
3823392,444000
3823672,393877
3823690,308571
3823994,303616
3824344,290727
3824386,286192
3824412,294132
3824432,280873
3824458,308084
3825360,279186
3825638,287495
3825698,371006
3825738,298729
3826188,321224
3826814,295058
3826834,285021
3826866,354220
3827684,417056
3828058,362243
3828466,290829
3828488,345661
3828796,356090
3828858,389272
3828916,299783
3829170,300803
3829254,351981
3829266,346910
3829378,333357
3829874,365339
3829884,365451
3829920,395991
3830162,348674
3830312,359298
3830574,391962
3830590,496053
3830998,260516
3831000,336885
3831344,469799
3831366,298081
3831484,278995
3831636,416530
3831810,297961
3832096,298584
3832126,486329
3832160,336683
3832914,323272
3833520,342464
3833682,562334
3833744,295602
3833746,308063
3833748,415257
3833822,346401
3835080,284564
3835514,280502
3836480,300321
3836512,320048
3836530,369545
3836958,323426
3837070,330588
3837154,257331
3837162,360205
3837196,267573
3837248,333623
3837820,282058
3838034,420950
3838498,389365
3838634,360119
3838700,289280
3838728,327040
3838978,329241
3838992,290825
3839266,340877
3839880,428948
3840082,403261
3841424,335578
3841866,327383
3842196,476016
3842614,408609
3842724,334016
3843088,292391
3843942,285592
3844362,308024
3844876,425774
3844962,375580
3845232,379170
3845670,389868
3845888,609721
3845960,314407
3846334,416680
3846674,466282
3846972,313219
3847390,332806
3847626,335436
3848072,343807
3848892,314389
3848938,329909
3849692,362185
3849938,334354
3850214,308639
3850496,337104
3850590,287903
3850798,304274
3851142,355386
3851324,306543
3851412,415248
3851836,309233
3852436,350550
3853452,349176
3853830,353570
3854104,289190
3854234,314572
3854372,360592
3855240,348315
3855546,543666
3856042,317198
3856300,397704
3856504,345725
3856972,290773
3858372,323661
3859052,345489
3859076,300693
3859272,413857
3859304,308453
3859310,341689
3859980,402672
3860294,306523
3860916,425972
3861006,270842
3861390,329996
3861876,419022
3862750,304372
3862762,485340
3863484,330916
3863552,348892
3863632,451422
3863870,361403
3864024,279096
3864056,472674
3864466,281590
3864716,198933
3865286,406970
3865478,314371
3865614,420783
3866420,361980
3867396,324930
3867606,320000
3867816,360809
3868344,47747
3868430,322792
3868452,282084
3868978,340215
3869392,370664
3872778,282268
3872918,362382
3872958,283831
3874424,335582
3874544,295693
3875310,334833
3875444,374023
3875928,384832
3876372,287493
3876702,343725
3876860,330381
3877200,301231
3877296,339060
3877344,341178
3877674,296313
3877718,287509
3877844,313556
3878146,380013
3878542,297556
3878978,337515
3878998,368065
3879066,404044
3879074,403569
3880688,336033
3881026,397852
3881410,268690
3881680,386501
3881700,328480
3881768,322766
3881784,395993
3882000,337677
3882074,376530
3882082,321258
3883282,279960
3884528,320061
3885524,390512
3886006,327231
3886372,322465
3886454,482694
3886604,390526
3886722,292828
3889036,285597
3889450,343018
3889642,299576
3890160,339403
3890278,283711
3891338,518416
3891538,464331
3892172,443463
3892384,280617
3892434,305091
3892618,285743
3892620,284063
3892822,344789
3893038,283710
3893280,334535
3893456,288694
3893620,371507
3893664,367153
3894188,285020
3894190,283707
3894312,407389
3894404,391626
3895554,460146
3895678,290849
3895884,287689
3896016,272875
3896100,300602
3896102,452773
3896198,283995
3896738,408439
3897080,276678
3897760,252509
3898028,334670
3898776,456101
3899154,326446
3899262,397873
3899516,340684
3899706,382725
3899796,331446
3899932,316761
3900206,260313
3900796,386830
3900822,324266
3901094,311156
3901250,332663
3901628,290916
3901826,435129
3901944,376582
3902330,386141
3902600,303680
3902698,332354
3903322,328594
3903852,403232
3904186,289575
3904252,407799
3904272,318040
3904278,387399
3904754,284870
3904770,285581
3904778,286697
3905662,328246
3905764,415311
3906082,332283
3906444,288788
3907090,267815
3907156,285697
3907180,321228
3907206,416086
3907314,287179
3907394,271717
3907584,342470
3907674,294543
3907858,320302
3908142,374052
3908344,304878
3908598,324284
3908634,321160
3909336,350845
3909476,336303
3910602,345944
3910736,430682
3910804,378779
3910814,389630
3911200,284274
3911294,392153
3911554,385379
3912214,360022
3913244,399231
3914324,346469
3914332,305342
3914790,365293
3914818,365290
3915160,313945
3915966,292277
3916100,358922
3916378,328720
3916544,365294
3916554,73790
3917118,345470
3917210,376233
3917316,343144
3917318,402370
3917908,411010
3918368,303903
3918584,372518
3918650,292342
3918686,309770
3919208,347331
3919218,356300
3919322,284995
3919364,291259
3919598,359255
3919820,324578
3920572,353746
3920782,500284
3920820,535845
3920890,402025
3921164,286842
3921314,315859
3921348,416127
3921418,247777
3921454,291006
3921852,285733
3922062,361146
3922350,326415
3922474,335872
3922678,450225
3922754,300900
3922764,325428
3922798,334517
3922810,299400
3922816,292010
3922818,365942
3922958,285851
3923004,452947
3923388,388347
3923662,343173
3923996,291260
3924144,323968
3924450,278718
3924510,297544
3924798,285858
3946086,289024
3946792,299585
3946960,438283
3948158,288837
3948174,339254
3948370,365267
3948438,261461
3948786,261884
3949216,392050
3949586,296244
3949650,285812
3949658,268105
3949660,308531
3949936,339944
3950078,294992
3951298,377206
3951730,333318
3951732,385372
3951908,456956
3952108,354924
3952226,347483
3952300,309929
3952900,336435
3953186,416688
3953626,339079
3953834,287647
3954294,325791
3954646,484436
3954660,378483
3955652,393496
3955672,326455
3955808,409366
3955894,364540
3956312,290217
3956396,310098
3956642,382436
3956754,314570
3957278,290188
3957956,351901
3957986,284152
3958014,287649
3958072,287497
3958098,287507
3958180,295656
3958276,309028
3958494,289333
3958780,347033
3960240,538604
3960412,341012
3960584,283521
3960808,323690
3962210,328739
3962656,484645
3962828,288708
3962848,318973
3962984,313755
3963170,278095
3963304,296623
3963816,359412
3965660,329063
3966404,336804
3966544,279992
3966942,289174
3967508,531071
3967856,387426
3967878,467824
3968004,509901
3969512,295445
3969972,313788
3970482,290382
3970854,264525
3970874,366969
3971162,298920
3972398,290300
3973012,385755
3973036,320892
3973410,264038
3973724,375860
3973814,306622
3974202,427408
3974320,425487
3974790,287703
3974972,287603
3975058,381436
3975422,171671
3975510,323435
3975556,333123
3976144,340103
3977428,364002
3977462,298582
3978318,323561
3978720,342672
3978902,362538
3979212,49339
3980310,421987
3980530,357530
3980868,289781
3982118,392961
3982462,278403
3982468,290890
3982482,280084
3983266,292035
3983640,372429
3983674,224972
3983680,290106
3983732,288130
3983738,301304
3983902,433651
3983996,520125
3984112,329059
3984320,348069
3985434,295087
3985472,291174
3985604,286687
3986532,318225
3986820,430231
3986978,447380
3990782,376087
3991066,365756
3991302,286339
3991412,294795
3992752,289390
3993350,406431
3993732,329013
3993760,395499
3993802,301816
3993894,300542
3994676,316074
3995006,299729
3995110,386654
3995348,331330
3995806,382881
3996070,289960
3997238,288301
3997248,287581
3999186,275332
4000670,413782
4000870,301629
4000936,352156
4000956,292834
4001992,337075
4002200,365271
4002772,339928
4002884,376037
4003070,515224
4003440,398173
4003774,291854
4004656,305283
4005402,318781
4005642,375079
4005668,360354
4006044,0
4006302,548066
4006794,287233
4007010,423783
4007248,400547
4007502,326359
4007554,293126
4007558,362140
4008352,279142
4008392,282437
4008606,294221
4008652,293262
4008758,356626
4008864,343869
4009232,305198
4009278,333674
4009460,295884
4009492,379925
4009728,511014
4009820,347495
4010862,437041
4010918,315439
4011000,302804
4011010,360924
4012254,299578
4012424,341244
4012774,312899
4015500,369523
4015630,315467
4015996,376587
4016226,324181
4016308,290191
4016588,315134
4016662,488411
4016934,290098
4016942,279254
4016994,317463
4018516,328941
4018690,311627
4019346,488829
4019426,291692
4019560,331962
4019578,313653
4019666,329639
4020312,345692
4021084,369594
4021190,303665
4022440,359805
4022758,435035
4023200,393215
4023328,339250
4023852,342291
4023856,314639
4023930,314636
4024104,314327
4024210,354150
4024546,323020
4024814,376969
4025514,356296
4025594,332280
4025610,451802
4026034,386128
4026336,413403
4026562,298609
4026570,381065
4026642,346723
4026914,295401
4027270,295273
4027504,399417
4028134,356690
4028876,297736
4029356,318052
4029524,298869
4029868,314672
4029998,291868
4030442,291865
4030600,292280
4032428,325516
4032450,338827
4033216,293516
4033926,410794
4034208,348555
4034228,334541
4034354,347031
4034380,273645
4034414,296633
4034452,316042
4035268,315868
4035866,0
4035898,396004
4036488,431391
4036886,338546
4038108,356814
4038670,346763
4038806,351217
4040042,330333
4040072,370835
4040086,295662
4040882,305567
4040888,310507
4041278,354832
4041382,348631
4042818,291984
4042994,390930
4044364,293310
4044464,376004
4045384,383348
4045444,495158
4045488,302118
4045894,433621
4046282,296834
4046784,294254
4047350,296941
4047752,302797
4047846,411037
4048050,315575
4048168,301339
4048272,374475
4048668,333675
4052050,431185
4052882,332567
4053592,190513
4054004,401294
4054008,575314
4054502,323428
4054654,354979
4056738,309425
4056808,319090
4057376,370964
4057438,398830
4057632,364137
4058122,386826
4058210,363925
4058218,360994
4058346,321015
4058368,333653
4058426,328233
4058500,322125
4058836,369196
4059128,360894
4059652,349193
4059696,338767
4060030,384099
4060576,294562
4060866,389425
4060962,380856
4061010,359790
4061760,352403
4061944,403586
4062524,334661
4062536,313922
4063178,394047
4063314,306598
4063438,352694
4064498,394148
4065212,398891
4065214,440949
4065308,301272
4065316,299590
4065336,308686
4065340,336149
4065414,369168
4065552,400728
4065842,389972
4066000,390326
4066836,363056
4067076,337751
4067162,326250
4067256,293205
4068576,400090
4068586,437593
4069220,319352
4069316,362617
4071086,371464
4071282,295627
4072326,371741
4072352,306838
4072418,391901
4073166,356200
4073450,302937
4073676,324470
4073790,445651
4073890,395883
4073952,320996
4074084,336956
4074296,343850
4074304,302502
4074364,348677
4074502,295317
4074512,298721
4074928,399612
4074958,306758
4075322,367961
4075458,373757
4075520,328692
4075578,306963
4075952,335662
4076058,302376
4076126,360080
4076164,355998
4076284,326649
4076756,317655
4076760,362703
4076818,291364
4076916,408221
4076926,333033
4076934,315669
4076980,321621
4077528,293121
4078160,347763
4078252,450005
4078458,341010
4078744,338127
4079142,324293
4079332,405653
4079388,307930
4079776,297098
4079902,376387
4080046,340594
4080598,314606
4080672,319341
4080728,348678
4080768,273153
4080956,448776
4081260,299608
4082068,314402
4082466,324819
4082506,346714
4082524,407518
4082574,303619
4082596,319092
4083052,402423
4083076,254439
4083572,353433
4083682,494264
4083770,305310
4083850,334304
4084056,369770
4084060,366104
4084076,344791
4084744,332270
4084844,369362
4084912,323774
4085084,329815
4085130,369605
4085238,326247
4085502,361183
4085696,298931
4085944,341392
4086018,354279
4086024,376237
4086032,337029
4086116,335753
4087916,289523
4088268,348668
4088550,539837
4088588,320873
4090552,313654
4092422,347024
4092686,299751
4092774,344753
4093410,347702
4093680,311770
4094144,309030
4094596,311933
4094724,316727
4094916,473549
4095186,362541
4096620,356329
4096750,408755
4097108,310589
4097116,531969
4097612,330007
4097826,434552
4102304,303515
4102722,398798
4103404,332749
4103474,355436
4103686,300605
4103724,417261
4103950,460090
4103992,333658
4104022,308027
4104054,332721
4104354,364160
4105466,295111
4105584,430474
4105970,325302
4106306,333367
4106376,335788
4108134,370722
4109268,381043
4109454,381054
4110388,457915
4110400,366499
4110568,338065
4110972,296902
4111826,401845
4112020,418757
4113114,348346
4114478,332759
4114744,300490
4115896,325382
4115932,343059
4116030,354743
4116116,304126
4116284,324849
4117082,589460
4117094,316053
4117206,375946
4117510,308194
4118606,388440
4118932,393134
4119030,301016
4119044,392976
4119052,329066
4119054,418833
4119208,455550
4119270,297308
4119278,298583
4119590,345731
4120176,374465
4120210,337107
4120598,300498
4121610,471617
4121866,396588
4122118,343369
4122254,361358
4122468,355473
4122886,335026
4123262,296019
4123430,338952
4123562,370168
4123650,445872
4125220,355594
4125222,364830
4125300,311054
4125568,373399
4125654,479970
4125856,324269
4126304,317952
4126312,320349
4126340,335970
4126394,352372
4126434,416480
4126438,356842
4126476,537915
4126568,420707
4126604,384205
4126694,416691
4127138,298077
4128102,299969
4128382,336294
4128514,329550
4128946,47656
4129180,298718
4129428,401285
4129740,314856
4129870,336011
4129876,289984
4129900,297745
4130180,420346
4130484,474104
4131188,278717
4131206,299001
4131208,318053
4131240,393712
4131496,449459
4131682,299269
4131800,335360
4132190,440143
4132216,326375
4132250,358100
4133088,316179
4135076,407204
4135218,317144
4135326,438461
4135844,320001
4135896,318259
4136056,320882
4136084,315664
4136636,338072
4136696,280019
4137324,298664
4137596,323384
4137902,297393
4137924,324963
4139124,342521
4139412,321644
4139588,483906
4139598,297399
4141260,294991
4141368,356149
4142022,320316
4142090,393775
4143270,414767
4143306,306342
4143384,299309
4143508,431714
4144190,326094
4144332,428687
4144504,319073
4145108,353452
4145178,319076
4145304,306197
4145318,400001
4145324,316410
4145350,319847
4145836,332689
4146128,373977
4146132,333678
4146350,333072
4146410,317116
4146622,395925
4147210,359245
4147684,204506
4147830,312100
4149696,349173
4149732,345069
4150494,336806
4150988,410142
4151144,314625
4151192,353610
4151320,370756
4151776,448982
4153052,392311
4153324,361841
4154004,419471
4154664,299537
4154756,299536
4154796,299534
4154858,299538
4154916,300681
4156152,351097
4156700,298483
4156924,320150
4156972,311764
4157220,295799
4157292,300762
4157510,326241
4157728,573632
4158096,334521
4158594,416724
4158624,300667
4158650,476395
4158876,371449
4159182,330298
4159212,299574
4160132,299581
4160256,304030
4160706,385753
4160708,300669
4161074,357799
4161396,430088
4161520,32137
4161564,389044
4161586,375527
4161932,324259
4161962,300601
4162132,295823
4162178,392588
4162812,446979
4162992,371690
4163020,306964
4163138,297789
4163224,347762
4163264,363566
4163636,340361
4163644,343702
4163668,316715
4164244,309000
4164384,381092
4164462,353216
4164468,313230
4167720,344854
4168182,296578
4168188,303457
4168248,377200
4168286,380139
4168470,327447
4168502,337730
4169074,412760
4169146,565720
4169250,388333
4170186,339043
4170344,411020
4170436,302104
4170510,301248
4171032,303867
4171544,341870
4171606,300832
4172096,369366
4172116,299638
4172146,352164
4172430,300671
4172510,495849
4172710,336544
4173170,408483
4173306,453289
4173442,335427
4173478,334991
4173494,336776
4174526,312770
4175088,335138
4175108,321860
4175888,346170
4176556,336652
4176604,278393
4176678,344869
4176776,315841
4176826,318917
4176928,393158
4177018,543726
4177742,299588
4177746,269033
4177822,412431
4177972,385933
4178092,328425
4179876,315587
4180286,432641
4180514,339530
4180556,528998
4180560,531509
4180576,316885
4180650,327685
4181052,355008
4181270,403114
4181782,394830
4183544,314629
4183692,333596
4184252,352733
4184404,334897
4184744,381828
4184878,311615
4185370,345680
4185566,381032
4185572,319091
4185862,364379
4186118,302638
4186548,315367
4187366,484432
4187590,326011
4188192,324317
4188202,319079
4188654,391566
4188766,422548
4188950,422550
4189260,322456
4189294,300424
4189442,305932
4189494,390777
4190530,351339
4190906,332746
4191054,302429
4191486,339549
4191580,377587
4191702,369697
4191768,298115
4192740,333886
4192998,415833
4193216,314635
4193394,340611
4193400,355065
4195278,332534
4195368,349498
4196010,347382
4196450,339408
4196776,324668
4196832,410348
4196848,374461
4196868,409122
4197642,405473
4199110,362988
4199500,350548
4201844,333092
4201990,468455
4203200,297400
4203284,331424
4203824,305594
4204098,429192
4205128,317422
4206218,359746
4206228,392655
4206464,426433
4206558,357313
4207112,426410
4207196,365038
4208868,345438
4209788,396371
4209802,300685
4209900,319071
4210080,347881
4210992,308403
4211044,390592
4211312,364410
4211516,353117
4212378,305450
4213600,452831
4213764,358403
4213806,364615
4214450,319093
4214614,294928
4214922,343134
4215332,316322
4215352,337416
4215766,302960
4215810,353732
4215858,351863
4216890,340616
4216902,415132
4216908,329809
4216934,315335
4217392,383785
4217446,384086
4217878,435850
4218538,397591
4218572,401469
4218696,405775
4219130,296917
4219752,333516
4219836,331745
4219894,315226
4221602,363085
4221708,329407
4221762,329024
4221820,349790
4222028,346388
4222718,332506
4223204,399081
4223366,355234
4224328,320589
4224478,347258
4225622,419479
4225690,387538
4226162,306199
4226388,320007
4226446,306060
4227204,324326
4227282,365805
4227346,344902
4228294,336811
4228746,310123
4228816,329724
4228832,306218
4229236,319075
4229298,363689
4229578,437331
4229938,310126
4230078,586294
4230700,373476
4230706,397914
4230796,321371
4230876,309739
4231502,459795
4232610,348060
4234734,326923
4235130,339356
4235342,311146
4235644,342588
4236480,409417
4238858,358807
4239548,310319
4239726,359151
4240406,376972
4240654,334175
4240704,297482
4240878,339024
4241824,419371
4241904,580522
4242100,381645
4242768,452396
4243172,324776
4244162,401123
4244998,399360
4246092,321315
4246758,270591
4246850,333549
4246854,346494
4246856,393003
4246894,358083
4247144,366887
4247428,356733
4247492,361571
4247618,364902
4247682,405932
4247738,302161
4249580,511813
4250438,394770
4250566,380075
4253462,293787
4254046,363354
4254516,307293
4254562,356747
4254584,385736
4254838,339888
4255110,345468
4255252,424182
4255304,378018
4255318,347070
4255626,319340
4256544,328037
4257062,332739
4257858,318224
4257926,339984
4257950,319924
4258292,300983
4258440,371504
4258628,348318
4258698,310888
4260656,309787
4261326,415671
4262142,336845
4262174,352498
4262980,315011
4263482,310131
4264426,347642
4264834,315882
4265508,376581
4265816,312911
4265878,312128
4266076,457955
4266638,323929
4266660,370272
4266910,391628
4267026,359246
4267108,319078
4268306,307649
4268722,378450
4268850,317219
4269118,500535
4269238,384356
4269746,413417
4270516,309304
4270534,90512
4270878,333088
4271820,329135
4271918,359305
4272668,471561
4272866,315465
4273104,295469
4273170,344277
4273292,375012
4273562,366170
4273570,366736
4273886,338729
4274822,344560
4275910,369245
4276112,324263
4276206,418930
4276752,299824
4276820,310307
4276834,314283
4278144,342514
4278806,316637
4279116,457665
4279678,359623
4279684,320629
4280430,311093
4280540,455185
4280818,322785
4280822,385383
4281724,420634
4283332,324441
4283358,352342
4283414,321757
4284010,318044
4284046,416951
4285198,320005
4285496,336808
4285960,365432
4286086,323688
4286440,312149
4286560,298522
4286666,412518
4286742,374564
4286760,496186
4287080,462123
4287234,521410
4287320,339988
4287348,380754
4287434,411012
4287470,533938
4287610,256959
4287848,375532
4288286,395869
4288542,292623
4288636,312804
4288674,408490
4289062,327315
4289340,314837
4289434,312174
4290974,447352
4291066,318042
4291590,330770
4291600,410117
4291700,400610
4292420,353463
4292554,325263
4292596,331359
4293698,334146
4293752,343981
4294036,307256
4294052,340382
4294938,431490
4294968,483400
4294984,572363
4295072,494746
4295090,338847
4295602,408552
4296026,323660
4296186,334281
4296254,323383
4296556,317903
4296800,352094
4297126,361250
4298406,315252
4298958,319373
4298966,343426
4299300,379019
4299406,309309
4299972,321640
4300028,328346
4300480,375572
4302562,362571
4302938,313297
4303202,431261
4303340,381034
4305148,371447
4305154,378195
4305562,334930
4306002,312852
4306308,325134
4307880,357400
4308590,594750
4309356,312849
4309834,308715
4311466,305088
4312536,335819
4312830,313896
4313216,364387
4313608,375898
4313614,372640
4313646,341182
4314094,358907
4314716,459068
4315174,330385
4315956,313628
4316236,319089
4318576,502161
4319112,300433
4319698,332980
4320560,361297
4320900,228184
4322280,328799
4323370,461234
4323536,333346
4323572,418143
4324274,321528
4324302,323027
4324518,365909
4324916,394668
4325400,389292
4326444,332872
4327418,346588
4327510,399636
4327752,289269
4327978,314590
4328166,419846
4328196,341443
4328666,328840
4328798,329134
4328934,280167
4328992,350762
4329098,318553
4329244,318277
4329394,381020
4329800,342765
4329806,467405
4330370,569954
4331318,351186
4331776,419034
4331970,377154
4332232,568091
4332812,352166
4333662,324322
4333674,325892
4334266,316154
4334482,359108
4334720,308704
4335164,419742
4335650,369032
4335808,324271
4335954,500055
4336182,337641
4336186,361205
4336752,313065
4337072,334376
4337194,348327
4337690,343795
4338138,457593
4338148,321678
4338184,333820
4338434,358912
4340072,400041
4340720,352978
4340740,363114
4340888,346570
4341528,414910
4341532,321039
4341582,317557
4341806,337101
4342172,353148
4348012,429733
4351548,396774
4352442,334889
4353250,522039
4353376,300761
4353996,396616
4354616,418772
4354740,335392
4355236,352275
4355574,334328
4356104,382913
4356480,340270
4357170,317925
4357368,336199
4357394,411143
4357714,405815
4358230,319999
4359416,320006
4359724,386222
4360094,396797
4360406,382258
4361050,335796
4362646,395482
4362764,322614
4363250,398792
4363984,582708
4363990,340249
4364194,463257
4364338,317120
4364862,403330
4364866,358353
4365412,322378
4365518,371463
4365566,359228
4366830,348089
4368098,404830
4368334,323431
4368496,317114
4368814,321594
4370256,333968
4370784,364051
4370922,318972
4370926,319087
4371680,390325
4372118,317988
4372240,359749
4372390,356500
4373868,322039
4374286,523593
4374460,319993
4375268,405551
4375438,319995
4377864,319994
4377918,327225
4377942,422600
4378628,478426
4379180,344120
4379536,445605
4379728,373922
4379800,380762
4380580,323673
4381236,320413
4382330,438225
4382376,435580
4382552,318256
4382618,319167
4382824,336445
4382872,326425
4383288,414372
4383594,322240
4384088,359344
4384398,347786
4385026,367493
4385888,342737
4386134,400791
4386242,362105
4386356,384112
4387040,375290
4387516,433108
4388964,331780
4391164,413476
4392266,354818
4392454,347751
4392726,343140
4392770,385737
4393278,314952
4393514,321109
4394034,421227
4396042,341540
4396584,359029
4397346,324260
4397382,363607
4399590,400329
4399594,376047
4399952,429467
4400028,342163
4400038,369778
4400058,331836
4400174,356381
4400360,362314
4400994,438457
4401006,412758
4401342,324573
4401704,342925
4404474,340401
4405860,384450
4406298,323555
4410000,432383
4410770,334685
4411234,347392
4411500,378395
4411504,352161
4411596,413998
4411618,337844
4412362,335053
4412528,325373
4413338,353989
4413794,345139
4415016,331251
4415076,341777
4415360,336592
4416518,299553
4416878,366637
4417392,413011
4417522,334557
4418398,351281
4418718,529271
4419196,376540
4419364,323262
4419390,364833
4419506,429404
4419596,348656
4419794,348396
4420110,360605
4420704,392011
4420946,532742
4422164,448988
4422290,302462
4423778,375909
4423984,485464
4424228,371647
4424350,336992
4424722,452895
4425064,324308
4425138,337473
4425152,356218
4425200,324552
4425258,50100
4426248,344514
4426656,336663
4426738,513340
4427060,322740
4427076,325388
4427840,323925
4428728,393717
4428762,381255
4428788,352157
4428800,330294
4428814,329712
4429074,336655
4429128,330421
4429194,375867
4429588,370690
4430002,365447
4430136,363413
4430212,352173
4431208,413361
4431254,339526
4431326,379335
4432006,468287
4432058,335640
4432480,354667
4432912,332742
4432980,345906
4433646,330070
4433890,346658
4434004,398535
4434688,367544
4436004,338167
4437046,348499
4437212,367492
4437216,337874
4437262,325226
4437640,327418
4438594,424118
4438688,0
4438784,576890
4438848,325133
4439102,401061
4439120,340176
4440036,329206
4440114,380246
4440488,377475
4441098,354125
4441150,340488
4441280,323372
4441422,324803
4442130,324333
4442604,381009
4443658,406994
4443784,349135
4443838,344134
4444438,371445
4444798,500075
4444956,468339
4446318,330399
4446472,374471
4447076,381353
4447090,375343
4447108,403434
4447518,390587
4448304,363807
4448310,320906
4449576,371492
4450170,342052
4450396,349158
4450706,332788
4451458,325385
4452210,407284
4453306,373180
4453756,454439
4454078,430011
4454406,327953
4455690,318541
4456270,434336
4456850,360606
4457020,296867
4457344,433941
4457678,384545
4457820,345306
4458206,328345
4459156,445456
4459386,340627
4460176,317121
4460802,459139
4460854,414455
4460878,388131
4461032,371015
4462082,322745
4462166,394061
4462372,356752
4463120,373247
4463816,385332
4463894,486131
4464270,440361
4464394,327253
4464702,338227
4465220,368620
4465564,341174
4465572,339976
4466336,329682
4466358,408205
4466362,325848
4466490,374452
4466494,433919
4466544,336807
4466550,338273
4466648,377156
4466864,344268
4466872,378446
4466894,423453
4466936,334878
4466946,343110
4467176,416398
4467194,407201
4467626,370178
4467862,347234
4468634,340487
4468740,346648
